:END_ID(VOCAB-ID),:START_ID(VOCAB-ID),OriginalSource:string,Type:string,:TYPE,Source
HGNC_3670,HGNC_3689,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3689,HGNC_3670,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3223,HGNC_3388,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3388,HGNC_3223,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10632,HGNC_4035,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4035,HGNC_10632,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9630,HGNC_427,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_427,HGNC_9630,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6081,HGNC_6091,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6091,HGNC_6081,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6026,HGNC_10642,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10642,HGNC_6026,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3385,HGNC_3224,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3224,HGNC_3385,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7881,HGNC_2909,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2909,HGNC_7881,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2665,HGNC_1711,https://www.ncbi.nlm.nih.gov/pubmed/11297558,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1711,HGNC_2665,https://www.ncbi.nlm.nih.gov/pubmed/11297558,receptor_of,Curated_relationship,CellPhoneDB
HGNC_16961,HGNC_9707,"activating interaction PMID: 15607800, NK cell cytotoxicity. PMID: 24440149",receptor_of,Curated_relationship,CellPhoneDB
HGNC_9707,HGNC_16961,"activating interaction PMID: 15607800, NK cell cytotoxicity. PMID: 24440149",receptor_of,Curated_relationship,CellPhoneDB
HGNC_3224,HGNC_3388,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3388,HGNC_3224,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5973,HGNC_5975,PMID: 26471366,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5975,HGNC_5973,PMID: 26471366,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6553,HGNC_6554,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6554,HGNC_6553,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6477,HGNC_6608,https://www.ncbi.nlm.nih.gov/pubmed/19283782/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6608,HGNC_6477,https://www.ncbi.nlm.nih.gov/pubmed/19283782/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6025,HGNC_6026,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6026,HGNC_6025,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1696,HGNC_10732,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10732,HGNC_1696,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10751,HGNC_1645,https://www.ncbi.nlm.nih.gov/pubmed/9129046,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1645,HGNC_10751,https://www.ncbi.nlm.nih.gov/pubmed/9129046,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10611,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10611,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10620,HGNC_1608,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1608,HGNC_10620,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6718,HGNC_6711,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6711,HGNC_6718,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3037,HGNC_3049,https://www.ncbi.nlm.nih.gov/pubmed/27298358,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3049,HGNC_3037,https://www.ncbi.nlm.nih.gov/pubmed/27298358,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1681,HGNC_10718,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4571854/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10718,HGNC_1681,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4571854/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4045,HGNC_12782,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12782,HGNC_4045,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11909,HGNC_11926,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11926,HGNC_11909,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1804,HGNC_15620,https://www.ncbi.nlm.nih.gov/pubmed/23685786,receptor_of,Curated_relationship,CellPhoneDB
HGNC_15620,HGNC_1804,https://www.ncbi.nlm.nih.gov/pubmed/23685786,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3432,HGNC_29862,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_29862,HGNC_3432,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3665,HGNC_3688,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3688,HGNC_3665,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3221,HGNC_3389,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3389,HGNC_3221,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3223,HGNC_3389,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3389,HGNC_3223,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9240,HGNC_6026,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6026,HGNC_9240,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3386,HGNC_3223,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3223,HGNC_3386,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3388,HGNC_3228,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3228,HGNC_3388,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6709,HGNC_11917,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11917,HGNC_6709,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1607,HGNC_10619,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10619,HGNC_1607,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3236,HGNC_17470,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17470,HGNC_3236,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7029,HGNC_11187,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11187,HGNC_7029,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10637,HGNC_4540,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4540,HGNC_10637,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8004,HGNC_10723,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10723,HGNC_8004,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4602,HGNC_6027,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6027,HGNC_4602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10625,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10625,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_30554,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_30554,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8823,HGNC_30072,https://www.ncbi.nlm.nih.gov/pubmed/17580308,receptor_of,Curated_relationship,CellPhoneDB
HGNC_30072,HGNC_8823,https://www.ncbi.nlm.nih.gov/pubmed/17580308,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9666,HGNC_7228,"https://www.ncbi.nlm.nih.gov/pubmed/27601670,https://www.ncbi.nlm.nih.gov/pubmed/10575006",receptor_of,Curated_relationship,CellPhoneDB
HGNC_7228,HGNC_9666,"https://www.ncbi.nlm.nih.gov/pubmed/27601670,https://www.ncbi.nlm.nih.gov/pubmed/10575006",receptor_of,Curated_relationship,CellPhoneDB
HGNC_3227,HGNC_3394,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3394,HGNC_3227,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4044,HGNC_12784,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12784,HGNC_4044,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3222,HGNC_3391,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3391,HGNC_3222,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11919,HGNC_11935,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11935,HGNC_11919,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2438,HGNC_2439,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2439,HGNC_2438,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6188,HGNC_7884,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7884,HGNC_6188,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10639,HGNC_1611,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1611,HGNC_10639,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6709,HGNC_11916,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11916,HGNC_6709,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8004,HGNC_8893,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8893,HGNC_8004,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11930,HGNC_6718,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6718,HGNC_11930,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11766,HGNC_11774,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11774,HGNC_11766,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3395,HGNC_3228,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3228,HGNC_3395,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10718,HGNC_10722,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4571854/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10722,HGNC_10718,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4571854/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3396,HGNC_3228,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3228,HGNC_3396,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10720,HGNC_10722,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2431087/,https://www.ncbi.nlm.nih.gov/pubmed/8892633,https://www.ncbi.nlm.nih.gov/pubmed/8896607",receptor_of,Curated_relationship,CellPhoneDB
HGNC_10722,HGNC_10720,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2431087/,https://www.ncbi.nlm.nih.gov/pubmed/8892633,https://www.ncbi.nlm.nih.gov/pubmed/8896607",receptor_of,Curated_relationship,CellPhoneDB
HGNC_17013,HGNC_11912,https://www.ncbi.nlm.nih.gov/pubmed/21959263,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11912,HGNC_17013,https://www.ncbi.nlm.nih.gov/pubmed/21959263,receptor_of,Curated_relationship,CellPhoneDB
HGNC_14686,HGNC_15532,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1237098/,https://www.ncbi.nlm.nih.gov/pubmed/11590146",receptor_of,Curated_relationship,CellPhoneDB
HGNC_15532,HGNC_14686,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1237098/,https://www.ncbi.nlm.nih.gov/pubmed/11590146",receptor_of,Curated_relationship,CellPhoneDB
HGNC_6027,HGNC_10642,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10642,HGNC_6027,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3227,HGNC_3388,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3388,HGNC_3227,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5951,HGNC_5951,https://www.ncbi.nlm.nih.gov/pubmed/24503895,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9171,HGNC_10720,https://www.ncbi.nlm.nih.gov/pubmed/22814396,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10720,HGNC_9171,https://www.ncbi.nlm.nih.gov/pubmed/22814396,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11905,HGNC_11925,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11925,HGNC_11905,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1691,HGNC_400,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_400,HGNC_1691,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3222,HGNC_3386,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3386,HGNC_3222,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10634,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10634,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10627,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10627,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1820,HGNC_1818,https://www.ncbi.nlm.nih.gov/pubmed/11590190,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1818,HGNC_1820,https://www.ncbi.nlm.nih.gov/pubmed/11590190,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3227,HGNC_3395,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3395,HGNC_3227,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10627,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10627,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10610,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10610,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1700,HGNC_17635,"https://www.ncbi.nlm.nih.gov/pubmed/17629517,https://www.ncbi.nlm.nih.gov/pubmed/18585785,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3168865/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_17635,HGNC_1700,"https://www.ncbi.nlm.nih.gov/pubmed/17629517,https://www.ncbi.nlm.nih.gov/pubmed/18585785,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3168865/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_9104,HGNC_10732,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10732,HGNC_9104,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3048,HGNC_3036,https://www.ncbi.nlm.nih.gov/pubmed/27298358,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3036,HGNC_3048,https://www.ncbi.nlm.nih.gov/pubmed/27298358,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3396,HGNC_3227,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3227,HGNC_3396,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6025,HGNC_4035,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4035,HGNC_6025,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4604,HGNC_6027,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6027,HGNC_4604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10622,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10622,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1603,HGNC_10625,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10625,HGNC_1603,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10614,HGNC_1603,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1603,HGNC_10614,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8023,HGNC_8032,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8032,HGNC_8023,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_15503,HGNC_1119,https://www.ncbi.nlm.nih.gov/pubmed/19564354/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1119,HGNC_15503,https://www.ncbi.nlm.nih.gov/pubmed/19564354/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11925,HGNC_11907,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11907,HGNC_11925,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1697,HGNC_620,https://www.ncbi.nlm.nih.gov/pubmed/19849849,receptor_of,Curated_relationship,CellPhoneDB
HGNC_620,HGNC_1697,https://www.ncbi.nlm.nih.gov/pubmed/19849849,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1608,HGNC_10617,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10617,HGNC_1608,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_173,HGNC_24029,PMID: 22710174,receptor_of,Curated_relationship,CellPhoneDB
HGNC_24029,HGNC_173,PMID: 22710174,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1603,HGNC_10635,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10635,HGNC_1603,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17601,HGNC_5951,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5951,HGNC_17601,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5344,HGNC_14677,https://www.ncbi.nlm.nih.gov/pubmed/1683685,receptor_of,Curated_relationship,CellPhoneDB
HGNC_14677,HGNC_5344,https://www.ncbi.nlm.nih.gov/pubmed/1683685,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3221,HGNC_3387,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3387,HGNC_3221,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_24029,HGNC_174,PMID: 22710174,receptor_of,Curated_relationship,CellPhoneDB
HGNC_174,HGNC_24029,PMID: 22710174,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7884,HGNC_2909,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2909,HGNC_7884,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3225,HGNC_3389,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3389,HGNC_3225,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3386,HGNC_3224,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3224,HGNC_3386,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10638,HGNC_4540,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4540,HGNC_10638,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4047,HGNC_12780,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12780,HGNC_4047,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10632,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10632,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10672,HGNC_2561,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2561,HGNC_10672,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5346,HGNC_1641,https://www.ncbi.nlm.nih.gov/pubmed/15795245,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1641,HGNC_5346,https://www.ncbi.nlm.nih.gov/pubmed/15795245,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1814,HGNC_1818,https://www.ncbi.nlm.nih.gov/pubmed/21982860,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1818,HGNC_1814,https://www.ncbi.nlm.nih.gov/pubmed/21982860,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7881,HGNC_2907,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2907,HGNC_7881,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3394,HGNC_3228,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3228,HGNC_3394,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_26838,HGNC_9707,"PMID: 1313846, Induces NK Cell Inhibition. Reviewed in PMID:24987108",receptor_of,Curated_relationship,CellPhoneDB
HGNC_9707,HGNC_26838,"PMID: 1313846, Induces NK Cell Inhibition. Reviewed in PMID:24987108",receptor_of,Curated_relationship,CellPhoneDB
HGNC_9705,HGNC_16961,"activating interaction PMID: 15607800, NK cell cytotoxicity. PMID: 24440149",receptor_of,Curated_relationship,CellPhoneDB
HGNC_16961,HGNC_9705,"activating interaction PMID: 15607800, NK cell cytotoxicity. PMID: 24440149",receptor_of,Curated_relationship,CellPhoneDB
HGNC_7203,HGNC_24235,"PMID: 22020332, also called CD200-CD200R",receptor_of,Curated_relationship,CellPhoneDB
HGNC_24235,HGNC_7203,"PMID: 22020332, also called CD200-CD200R",receptor_of,Curated_relationship,CellPhoneDB
HGNC_3387,HGNC_3223,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3223,HGNC_3387,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9104,HGNC_10731,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10731,HGNC_9104,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6470,HGNC_6470,https://www.ncbi.nlm.nih.gov/pubmed/18701456/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11909,HGNC_11925,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11925,HGNC_11909,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10634,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10634,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7809,HGNC_8023,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8023,HGNC_7809,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10632,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10632,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10621,HGNC_3009,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3009,HGNC_10621,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10630,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10630,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2433,HGNC_2432,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2432,HGNC_2433,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10632,HGNC_1606,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1606,HGNC_10632,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10623,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10623,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2505,HGNC_1705,antigen-stimulated T cells become anergic. Reviewed in PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1705,HGNC_2505,antigen-stimulated T cells become anergic. Reviewed in PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1606,HGNC_10634,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10634,HGNC_1606,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10626,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10626,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12784,HGNC_4038,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4038,HGNC_12784,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11724,HGNC_484,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_484,HGNC_11724,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3222,HGNC_3385,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3385,HGNC_3222,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17601,HGNC_3378,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3378,HGNC_17601,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1817,HGNC_1814,Induces NK Cell Inhibition. Reviewed in PMID:24987108,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1814,HGNC_1817,Induces NK Cell Inhibition. Reviewed in PMID:24987108,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1625,HGNC_10645,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10645,HGNC_1625,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3049,HGNC_3036,https://www.ncbi.nlm.nih.gov/pubmed/27298358,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3036,HGNC_3049,https://www.ncbi.nlm.nih.gov/pubmed/27298358,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8799,HGNC_8803,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8803,HGNC_8799,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10609,HGNC_1609,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1609,HGNC_10609,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9705,HGNC_16892,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_16892,HGNC_9705,uniprot,receptor_of,Curated_relationship,CellPhoneDB
